죄종별,항목,단위,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년
아동·청소년의성보호에관한법률위반(매매),발생건수,건,25,20,14,12,11,8,12
아동·청소년의성보호에관한법률위반(매매),검거건수,건,24,19,9,11,10,6,9
아동·청소년의성보호에관한법률위반(매매),검거율,%,96,95,64.3,91.7,90.9,75,75
아동·청소년의성보호에관한법률위반(매매),검거인원,명,54,36,20,14,20,8,18
아동·청소년의성보호에관한법률위반(매매),남자검거인원,명,45,27,15,13,12,5,11
아동·청소년의성보호에관한법률위반(매매),여자검거인원,명,9,9,2,1,4,-,4
아동·청소년의성보호에관한법률위반(매매),불상검거인원,명,-,-,3,,4,3,3
아동·청소년의성보호에관한법률위반(매매),법인체,개,-,-,,,,-,-
아동·청소년의성보호에관한법률위반(성매수등),발생건수,건,385,288,258,226,178,247,523
아동·청소년의성보호에관한법률위반(성매수등),검거건수,건,374,278,255,211,169,239,491
아동·청소년의성보호에관한법률위반(성매수등),검거율,%,97.1,96.5,98.8,93.4,94.9,96.8,93.9
아동·청소년의성보호에관한법률위반(성매수등),검거인원,명,1608,751,573,397,379,495,682
아동·청소년의성보호에관한법률위반(성매수등),남자검거인원,명,1467,687,536,341,328,440,600
아동·청소년의성보호에관한법률위반(성매수등),여자검거인원,명,82,41,21,31,28,20,30
아동·청소년의성보호에관한법률위반(성매수등),불상검거인원,명,59,23,16,25,23,35,52
아동·청소년의성보호에관한법률위반(성매수등),법인체,개,-,-,,,,-,-
아동·청소년의성보호에관한법률위반(알선영업행위등),발생건수,건,47,23,34,66,62,87,114
아동·청소년의성보호에관한법률위반(알선영업행위등),검거건수,건,46,23,31,68,59,87,110
아동·청소년의성보호에관한법률위반(알선영업행위등),검거율,%,97.9,100,91.2,103,95.2,100,96.5
아동·청소년의성보호에관한법률위반(알선영업행위등),검거인원,명,153,102,86,222,200,275,246
아동·청소년의성보호에관한법률위반(알선영업행위등),남자검거인원,명,99,78,67,162,151,215,169
아동·청소년의성보호에관한법률위반(알선영업행위등),여자검거인원,명,51,23,17,58,46,53,74
아동·청소년의성보호에관한법률위반(알선영업행위등),불상검거인원,명,3,1,2,2,3,7,3
아동·청소년의성보호에관한법률위반(알선영업행위등),법인체,개,-,-,,,,-,-
아동·청소년의성보호에관한법률위반(기타),발생건수,건,1113,1465,1063,363,299,349,347
아동·청소년의성보호에관한법률위반(기타),검거건수,건,971,1327,1017,348,262,308,316
아동·청소년의성보호에관한법률위반(기타),검거율,%,87.2,90.6,95.7,95.9,87.6,88.3,91.1
아동·청소년의성보호에관한법률위반(기타),검거인원,명,1284,1566,1326,432,366,436,430
아동·청소년의성보호에관한법률위반(기타),남자검거인원,명,1217,1483,1243,374,308,357,347
아동·청소년의성보호에관한법률위반(기타),여자검거인원,명,59,75,69,42,41,48,38
아동·청소년의성보호에관한법률위반(기타),불상검거인원,명,8,8,14,16,17,31,45
아동·청소년의성보호에관한법률위반(기타),법인체,개,-,4,8,5,,-,-
아동복지법,발생건수,건,126,189,320,,,,
아동복지법,검거건수,건,118,176,286,,,,
아동복지법,검거율,%,93.7,93.1,89.4,,,,
아동복지법,검거인원,명,153,238,415,,,,
아동복지법,남자검거인원,명,58,80,130,,,,
아동복지법,여자검거인원,명,90,154,272,,,,
아동복지법,불상검거인원,명,5,4,13,,,,
아동복지법,법인체,개,-,3,4,,,,
아동복지법위반(무아동복지시설의 의무위반 등),발생건수,건,,,,1,,-,-
아동복지법위반(무아동복지시설의 의무위반 등),검거건수,건,,,,1,,-,-
아동복지법위반(무아동복지시설의 의무위반 등),검거율,%,,,,100,,-,-
아동복지법위반(무아동복지시설의 의무위반 등),검거인원,명,,,,1,,-,-
아동복지법위반(무아동복지시설의 의무위반 등),남자검거인원,명,,,,,,-,-
아동복지법위반(무아동복지시설의 의무위반 등),여자검거인원,명,,,,1,,-,-
아동복지법위반(무아동복지시설의 의무위반 등),불상검거인원,명,,,,,,-,-
아동복지법위반(무아동복지시설의 의무위반 등),법인체,개,,,,,,-,-
아동복지법위반(유기·학대 등),발생건수,건,,,,72,783,1537,1822
아동복지법위반(유기·학대 등),검거건수,건,,,,66,773,1516,1790
아동복지법위반(유기·학대 등),검거율,%,,,,91.7,98.7,98.6,98.2
아동복지법위반(유기·학대 등),검거인원,명,,,,75,922,1804,2194
아동복지법위반(유기·학대 등),남자검거인원,명,,,,37,441,910,1092
아동복지법위반(유기·학대 등),여자검거인원,명,,,,38,476,888,1091
아동복지법위반(유기·학대 등),불상검거인원,명,,,,,5,6,11
아동복지법위반(유기·학대 등),법인체,개,,,,1,3,4,2
아동복지법(기타),발생건수,건,,,,762,983,1575,1780
아동복지법(기타),검거건수,건,,,,712,968,1552,1758
아동복지법(기타),검거율,%,,,,93.4,98.5,98.5,98.8
아동복지법(기타),검거인원,명,,,,918,1256,1998,2303
아동복지법(기타),남자검거인원,명,,,,398,603,981,1123
아동복지법(기타),여자검거인원,명,,,,504,641,1007,1172
아동복지법(기타),불상검거인원,명,,,,16,12,10,8
아동복지법(기타),법인체,개,,,,7,14,5,5
아동학대처벌법위반(비밀유지의무위반 등),발생건수,건,,,,,,-,-
아동학대처벌법위반(비밀유지의무위반 등),검거건수,건,,,,,,-,-
아동학대처벌법위반(비밀유지의무위반 등),검거율,%,,,,,,-,-
아동학대처벌법위반(비밀유지의무위반 등),검거인원,명,,,,,,-,-
아동학대처벌법위반(비밀유지의무위반 등),남자검거인원,명,,,,,,-,-
아동학대처벌법위반(비밀유지의무위반 등),여자검거인원,명,,,,,,-,-
아동학대처벌법위반(비밀유지의무위반 등),불상검거인원,명,,,,,,-,-
아동학대처벌법위반(비밀유지의무위반 등),법인체,개,,,,,,-,-
아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌),발생건수,건,,,,,16,41,78
아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌),검거건수,건,,,,,16,41,78
아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌),검거율,%,,,,,100,100,100
아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌),검거인원,명,,,,,27,67,123
아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌),남자검거인원,명,,,,,4,8,17
아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌),여자검거인원,명,,,,,23,59,106
아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌),불상검거인원,명,,,,,,-,-
아동학대처벌법위반(아동복지시설 종사자 등의 아동학대 가중처벌),법인체,개,,,,,,1,2
아동학대처벌법위반(업무수행 방해 등),발생건수,건,,,,,,-,1
아동학대처벌법위반(업무수행 방해 등),검거건수,건,,,,,,-,1
아동학대처벌법위반(업무수행 방해 등),검거율,%,,,,,,-,100
아동학대처벌법위반(업무수행 방해 등),검거인원,명,,,,,,-,-
아동학대처벌법위반(업무수행 방해 등),남자검거인원,명,,,,,,-,-
아동학대처벌법위반(업무수행 방해 등),여자검거인원,명,,,,,,-,-
아동학대처벌법위반(업무수행 방해 등),불상검거인원,명,,,,,,-,-
아동학대처벌법위반(업무수행 방해 등),법인체,개,,,,,,-,-
아동학대처벌법위반(유기·학대 등),발생건수,건,,,,,13,17,14
아동학대처벌법위반(유기·학대 등),검거건수,건,,,,,12,17,14
아동학대처벌법위반(유기·학대 등),검거율,%,,,,,92.3,100,100
아동학대처벌법위반(유기·학대 등),검거인원,명,,,,1,18,18,19
아동학대처벌법위반(유기·학대 등),남자검거인원,명,,,,,2,7,10
아동학대처벌법위반(유기·학대 등),여자검거인원,명,,,,1,16,11,9
아동학대처벌법위반(유기·학대 등),불상검거인원,명,,,,,,-,-
아동학대처벌법위반(유기·학대 등),법인체,개,,,,,,-,-
아동학대처벌법위반(처분 불이행 등),발생건수,건,,,,1,11,20,26
아동학대처벌법위반(처분 불이행 등),검거건수,건,,,,1,11,20,25
아동학대처벌법위반(처분 불이행 등),검거율,%,,,,100,100,100,96.2
아동학대처벌법위반(처분 불이행 등),검거인원,명,,,,1,11,18,27
아동학대처벌법위반(처분 불이행 등),남자검거인원,명,,,,1,7,15,20
아동학대처벌법위반(처분 불이행 등),여자검거인원,명,,,,,4,3,7
아동학대처벌법위반(처분 불이행 등),불상검거인원,명,,,,,,-,-
아동학대처벌법위반(처분 불이행 등),법인체,개,,,,,,-,-
아동학대처벌법위반(피해자 등에 대한 강요행위),발생건수,건,,,,,1,-,-
아동학대처벌법위반(피해자 등에 대한 강요행위),검거건수,건,,,,,1,-,-
아동학대처벌법위반(피해자 등에 대한 강요행위),검거율,%,,,,,100,-,-
아동학대처벌법위반(피해자 등에 대한 강요행위),검거인원,명,,,,,1,-,-
