,학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,소재지주소
96,B000003432,대전봉산초등학교,초등학교,1981-11-02,공립,본교,운영,대전광역시 서구 갈마동 389,대전광역시 서구 신갈마로141번길 45(갈마동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2016-12-12,36.3453547,127.36526740000001,2017-09-05,대전광역시 서구 갈마동
97,B000003433,대전선암초등학교,초등학교,1999-07-01,공립,본교,운영,대전광역시 서구 관저동  1152,대전광역시 서구 관저중로  61(관저동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,,36.2971614,127.3335346,2017-09-05,대전광역시 서구 관저동
98,B000003434,대전구봉초등학교,초등학교,1999-07-01,공립,본교,운영,대전광역시 서구 관저동 1133,대전광역시 서구 관저로 75(관저동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2016-12-19,36.2995259,127.329404,2017-09-05,대전광역시 서구 관저동
99,B000003435,대전금동초등학교,초등학교,1999-07-01,공립,본교,운영,대전광역시 서구 관저동  1141,대전광역시 서구 관저로  45(관저동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,,36.2980967,127.32557690000002,2017-09-05,대전광역시 서구 관저동
100,B000003436,대전관저초등학교,초등학교,1997-10-02,공립,본교,운영,대전광역시 서구 관저동  992,대전광역시 서구 관저동로  161(관저동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,,36.306217700000005,127.3393344,2017-09-05,대전광역시 서구 관저동
101,B000003437,대전느리울초등학교,초등학교,2004-03-01,공립,본교,운영,대전광역시 서구 관저동 1396,대전광역시 서구 관저로 196(관저동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2016-12-19,36.298238700000006,127.3434834,2017-09-05,대전광역시 서구 관저동
102,B000003438,대전도마초등학교,초등학교,1985-02-01,공립,본교,운영,대전광역시 서구 도마동  27,대전광역시 서구 배재로172번길  23(도마동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,,36.324416,127.37119299999999,2017-09-05,대전광역시 서구 도마동
103,B000003439,대전유천초등학교,초등학교,1934-09-05,공립,본교,운영,대전광역시 서구 도마동  149-1,대전광역시 서구 제비네6길  69(도마동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,,36.3148101,127.3751801,2017-09-05,대전광역시 서구 도마동
104,B000003440,대전둔산초등학교,초등학교,1995-03-01,공립,본교,운영,대전광역시 서구 둔산동 1205,대전광역시 서구 둔산로74번길 20(둔산동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2016-12-12,36.3499295,127.38088049999999,2017-09-05,대전광역시 서구 둔산동
105,B000003441,한밭초등학교,초등학교,1993-03-01,공립,본교,운영,대전광역시 서구 둔산동 1386,대전광역시 서구 문정로 221(둔산동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2016-12-12,36.353947999999995,127.39399099999999,2017-09-05,대전광역시 서구 둔산동
106,B000003442,대전만년초등학교,초등학교,1995-06-08,공립,본교,운영,대전광역시 서구 만년동 280,대전광역시 서구 만년남로 14(만년동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2016-12-12,36.366586299999994,127.37682450000001,2017-09-05,대전광역시 서구 만년동
107,B000003443,대전둔천초등학교,초등학교,1996-09-01,공립,본교,운영,대전광역시 서구 만년동 8,대전광역시 서구 만년로 3(만년동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2016-12-12,36.3680343,127.373607,2017-09-05,대전광역시 서구 만년동
108,B000003444,대전서부초등학교,초등학교,1992-04-28,공립,본교,운영,대전광역시 서구 변동 254-439,대전광역시 서구 동서대로 968(변동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2016-12-12,36.33303370000001,127.36897490000001,2017-09-05,대전광역시 서구 변동
109,B000003445,대전복수초등학교,초등학교,1985-09-05,공립,본교,운영,대전광역시 서구 복수동 272,대전광역시 서구 복수중로34번길 29(복수동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2016-12-12,36.307763,127.3766871,2017-09-05,대전광역시 서구 복수동
110,B000003446,대전문정초등학교,초등학교,1992-05-13,공립,본교,운영,대전광역시 서구 둔산동  1813,대전광역시 서구 문정로  180(둔산동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,,36.3504964,127.3954423,2017-09-05,대전광역시 서구 둔산동
111,B000003447,대전삼천초등학교,초등학교,1973-06-05,공립,본교,운영,대전광역시 서구 둔산동 1807,대전광역시 서구 둔산북로 232-33(둔산동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2017-01-02,36.354013200000004,127.40043940000001,2017-09-05,대전광역시 서구 둔산동
112,B000003448,대전성천초등학교,초등학교,1994-09-01,공립,본교,운영,대전광역시 서구 월평동 221,대전광역시 서구 갈마역로 139(월평동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2016-12-12,36.362682299999996,127.37310719999999,2017-09-05,대전광역시 서구 월평동
113,B000003449,대전성룡초등학교,초등학교,1993-09-01,공립,본교,운영,대전광역시 서구 월평동 304,대전광역시 서구 갈마역로 125(월평동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2016-12-12,36.3614641,127.3730175,2017-09-05,대전광역시 서구 월평동
114,B000003450,대전정림초등학교,초등학교,1993-03-01,공립,본교,운영,대전광역시 서구 정림동 638,대전광역시 서구 정림로 32(정림동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2016-12-12,36.3031283,127.36614540000001,2017-09-05,대전광역시 서구 정림동
115,B000003451,대전신계초등학교,초등학교,2005-09-01,공립,본교,운영,대전광역시 서구 복수동  452,대전광역시 서구 복수동로  26(복수동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,,36.3017349,127.37787209999999,2017-09-05,대전광역시 서구 복수동
116,B000003452,대전삼육초등학교,초등학교,1952-04-01,사립,본교,운영,대전광역시 서구 도마동  163-11,대전광역시 서구 도림1길  15(도마동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,,36.3116739,127.3725847,2017-09-05,대전광역시 서구 도마동
117,B000003454,대전상원초등학교,초등학교,2012-03-01,공립,본교,운영,대전광역시 유성구 상대동  485,대전광역시 유성구 상대서로  46(상대동),7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,,36.342501399999996,127.3329754,2017-09-05,대전광역시 유성구 상대동
118,B000003595,중남초등학교,초등학교,1925-06-10,공립,본교,운영,울산광역시 울주군 삼남면 신화리 1485-17,울산광역시 울주군 삼남면 사촌신복로 572,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2016-09-13,35.536550299999995,129.1082363,2017-09-05,울산광역시 울주군 삼남면
119,B000004536,성신초등학교,초등학교,1997-09-01,공립,본교,운영,경기도 고양시 덕양구 행신동  929,경기도 고양시 덕양구 성신로  104(행신동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.6265954,126.84030459999998,2017-09-05,경기도 고양시 덕양구
120,B000004537,행신초등학교,초등학교,1988-03-01,공립,본교,운영,경기도 고양시 덕양구 행신동  983-1,경기도 고양시 덕양구 중앙로  527(행신동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.6217063,126.83699340000001,2017-09-05,경기도 고양시 덕양구
121,B000004538,행주초등학교,초등학교,1934-04-01,공립,본교,운영,경기도 고양시 덕양구 행주내동  175,,7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.6033209,126.8246973,2017-09-05,경기도 고양시 덕양구
122,B000004539,대곡초등학교,초등학교,1974-03-01,공립,본교,운영,경기도 고양시 덕양구 대장동  226-2,경기도 고양시 덕양구 대주로  138-50(대장동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.641006899999994,126.81261509999999,2017-09-05,경기도 고양시 덕양구
123,B000004540,백양초등학교,초등학교,1995-12-01,공립,본교,운영,경기도 고양시 덕양구 화정동  990,경기도 고양시 덕양구 화신로  238(화정동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.6317619,126.83610049999999,2017-09-05,경기도 고양시 덕양구
124,B000004541,지도초등학교,초등학교,1996-12-01,공립,본교,운영,경기도 고양시 덕양구 화정동  1132,경기도 고양시 덕양구 성신로  49(화정동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.6279291,126.83391709999998,2017-09-05,경기도 고양시 덕양구
125,B000004542,고양화수초등학교,초등학교,1995-09-01,공립,본교,운영,경기도 고양시 덕양구 화정동  860,경기도 고양시 덕양구 화수로  25(화정동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.6451448,126.8327312,2017-09-05,경기도 고양시 덕양구
126,B000004543,화중초등학교,초등학교,1995-11-14,공립,본교,운영,경기도 고양시 덕양구 화정동  871,경기도 고양시 덕양구 화중로152번길  43(화정동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.6405369,126.83599779999999,2017-09-05,경기도 고양시 덕양구
127,B000004544,고양화정초등학교,초등학교,1994-11-01,공립,본교,운영,경기도 고양시 덕양구 화정동  942,경기도 고양시 덕양구 화신로  333(화정동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.6337354,126.82611100000001,2017-09-05,경기도 고양시 덕양구
128,B000004545,용정초등학교,초등학교,1995-12-08,공립,본교,운영,경기도 고양시 덕양구 화정동  918,경기도 고양시 덕양구 은빛로17번길  53(화정동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.6402842,126.82957720000002,2017-09-05,경기도 고양시 덕양구
129,B000004546,고양초등학교,초등학교,1909-05-01,공립,본교,운영,경기도 고양시 덕양구 고양동  236,경기도 고양시 덕양구 혜음로13번길  22-7(고양동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.703031700000004,126.8999337,2017-09-05,경기도 고양시 덕양구
130,B000004547,목암초등학교,초등학교,2005-03-04,공립,본교,운영,경기도 고양시 덕양구 고양동  722,경기도 고양시 덕양구 푸른마을로  63(고양동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.714005,126.90466,2017-09-05,경기도 고양시 덕양구
131,B000004548,성라초등학교,초등학교,1993-03-01,공립,본교,운영,경기도 고양시 덕양구 성사동  732,경기도 고양시 덕양구 호국로716번길  13-19(성사동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.6523492,126.83365069999999,2017-09-05,경기도 고양시 덕양구
132,B000004549,내유초등학교,초등학교,1958-10-31,공립,본교,운영,경기도 고양시 덕양구 내유동  431-7,경기도 고양시 덕양구 통일로  1132(내유동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.7153948,126.85185659999999,2017-09-05,경기도 고양시 덕양구
133,B000004550,고양관산초등학교,초등학교,2003-11-01,공립,본교,운영,경기도 고양시 덕양구 관산동  995,경기도 고양시 덕양구 통일로726번길  130(관산동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.6919217,126.8665469,2017-09-05,경기도 고양시 덕양구
134,B000004551,성사초등학교,초등학교,1987-10-30,공립,본교,운영,경기도 고양시 덕양구 성사동  716,경기도 고양시 덕양구 호국로834번길  89(성사동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.6576405,126.84430459999999,2017-09-05,경기도 고양시 덕양구
135,B000004552,능곡초등학교,초등학교,1929-10-07,공립,본교,운영,경기도 고양시 덕양구 토당동  278-2,,7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.6244511,126.81580090000001,2017-09-05,경기도 고양시 덕양구
136,B000004553,토당초등학교,초등학교,2006-03-01,공립,본교,운영,경기도 고양시 덕양구 토당동  409-12,경기도 고양시 덕양구 행신로  90(토당동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.617293700000005,126.8263013,2017-09-05,경기도 고양시 덕양구
137,B000004554,소만초등학교,초등학교,1994-11-01,공립,본교,운영,경기도 고양시 덕양구 행신동  780,경기도 고양시 덕양구 화신로  48(행신동),7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,,37.617478600000005,126.83975509999999,2017-09-05,경기도 고양시 덕양구
